	Date	ID	Lat	Long	Type
1776	2018-05-18	5653858	54.672040193422	25.27577547901	10020202
1777	2018-05-19	5654323	54.675388847142	25.304752527481	10020202
1778	2018-05-19	5654335	54.694487959305	25.255878212026	10020202
1779	2018-05-19	5654433	54.679729029477	25.278621853293	10020202
1780	2018-05-19	5660290	54.680274584956	25.294100269174	10020202
1781	2018-05-20	5654494	54.690898172276	25.276940960473	10020202
1782	2018-05-20	5654486	54.684894223127	25.282180806093	10020202
1783	2018-05-20	5668965	54.690898172276	25.276940960473	10020202
1784	2018-05-20	5845192	54.686012654318	25.285178468472	10020202
1785	2018-05-21	5656176	54.672802291229	25.310452952819	10020202
1786	2018-05-22	5659884	54.69516442217	25.254766627234	10020202
1787	2018-05-22	5680906	54.69516442217	25.254766627234	10020202
1788	2018-05-22	5709994	54.702374170616	25.287030110135	10020202
1789	2018-05-24	5659904	54.699859681584	25.268130507556	10020202
1790	2018-05-24	5717302	54.672879456306	25.289864795521	10020202
1791	2018-05-24	5659622	54.672879456306	25.289864795521	10020202
1792	2018-05-25	5737557	54.683243446859	25.312154092409	10020202
1793	2018-05-25	5661060	54.683243446859	25.312154092409	10020202
1794	2018-05-25	5661063	54.683243446859	25.312154092409	10020203
1795	2018-05-27	5661990	54.694260698808	25.276767321287	10020202
1796	2018-05-28	5663189	54.680274584956	25.294100269174	10020202
1797	2018-05-28	5663264	54.679100135313	25.298048303608	10020202
1798	2018-05-29	5679063	54.674600786817	25.289392168558	10020202
1799	2018-05-29	5666781	54.693468765516	25.306387483884	10020202
1800	2018-05-31	5666178	54.678934268241	25.263585856207	10020202
1801	2018-06-02	5667917	54.694266963589	25.294809286528	10020202
1802	2018-06-02	5672924	54.694473859946	25.2624243277	10020201
1803	2018-06-02	5668056	54.694473859946	25.2624243277	10020202
1804	2018-06-02	5668178	54.682818132059	25.27966498375	10020202
1805	2018-06-02	5667863	54.670727059272	25.27759480987	10020202
1806	2018-06-02	5687396	54.694266963589	25.294809286528	10020202
1807	2018-06-02	5668264	54.688077667086	25.287880552851	10020202
1808	2018-06-03	5676294	54.681626703327	25.2699193184	10020202
1809	2018-06-03	5676225	54.674678754226	25.297240510008	10020202
1810	2018-06-03	5668559	54.701771923847	25.295482780129	10020202
1811	2018-06-03	5678593	54.674678754226	25.297240510008	10020202
1812	2018-06-03	5846377	54.681626703327	25.2699193184	10020202
1813	2018-06-06	5678498	54.674072638064	25.254968949777	10020202
1814	2018-06-07	5673705	54.672236731041	25.286929533379	10020202
1815	2018-06-08	5677012	54.690813530986	25.285795541628	10020202
1816	2018-06-09	5675223	54.682458476059	25.266859075439	10020202
1817	2018-06-09	5675258	54.699917412368	25.278884383929	10020202
1818	2018-06-10	5719782	54.701771923847	25.295482780129	10020202
1819	2018-06-10	5684328	54.67229572819	25.263395220524	10020202
1820	2018-06-12	5678023	54.67229572819	25.263395220524	10020202
1821	2018-06-14	5679354	54.674073315447	25.310912533721	10020202
1822	2018-06-14	5680012	54.699891862687	25.286392970351	10020202
1823	2018-06-14	5680774	54.674073315447	25.310912533721	10020202
1824	2018-06-14	5731333	54.674073315447	25.310912533721	10020202
1825	2018-06-15	5680438	54.699917412368	25.278884383929	10020203
1826	2018-06-15	5681350	54.702325087152	25.280635881524	10020202
1827	2018-06-15	5680436	54.699917412368	25.278884383929	10020202
1828	2018-06-16	5687825	54.679908359523	25.278658504773	10020202
1829	2018-06-16	5689540	54.678057682118	25.286260769159	10020202
1830	2018-06-16	5758446	54.678057682118	25.286260769159	10020202
1831	2018-06-16	5839406	54.678057682118	25.286260769159	10020202
1832	2018-06-16	5824723	54.697111134234	25.308598944488	10020202
1833	2018-06-17	5715199	54.67989455732	25.264561645961	10020202
1834	2018-06-17	5789489	54.67989455732	25.264561645961	10020202
1835	2018-06-17	5682039	54.67989455732	25.264561645961	10020202
1836	2018-06-17	5692736	54.701445069948	25.292431250084	10020202
1837	2018-06-17	5896400	54.679729029477	25.278621853293	10020202
1838	2018-06-17	5877412	54.679729029477	25.278621853293	10020202
1839	2018-06-19	5684743	54.671165015951	25.301454213755	10020202
1840	2018-06-21	5686767	54.682996748533	25.281469625753	10020202
1841	2018-06-22	5687995	54.670225048951	25.254261152218	10020202
1842	2018-06-24	5690340	54.7038017495	25.290520036548	10020202
1843	2018-06-24	5692715	54.7038017495	25.290520036548	10020202
1844	2018-06-24	5688762	54.672990094914	25.265742524243	10020202
1845	2018-06-25	5690363	54.675443140447	25.271757596745	10020202
1846	2018-06-26	5691370	54.675012213754	25.275139889794	10020202
1847	2018-06-26	5692800	54.675012213754	25.275139889794	10020201
1848	2018-06-27	5691454	54.696133241629	25.311778845392	10020202
1849	2018-06-27	5710888	54.697363849405	25.27818348571	10020202
1850	2018-06-28	5693017	54.670327749047	25.293210305894	10020202
1851	2018-06-28	5693349	54.671872413842	25.269506375826	10020202
1852	2018-06-28	5693009	54.670327749047	25.293210305894	10020202
1853	2018-06-28	5693020	54.670327749047	25.293210305894	10020203
1854	2018-06-28	5693919	54.674678754226	25.297240510008	10020202
1855	2018-06-29	5693909	54.67728604527	25.285305975371	10020202
1856	2018-06-29	5694443	54.67910729597	25.265948340497	10020202
1857	2018-06-29	5693604	54.701347858195	25.291435145334	10020203
1858	2018-06-29	5693606	54.701347858195	25.291435145334	10020202
1859	2018-06-30	5694851	54.674490506802	25.252795558639	10020202
1860	2018-06-30	5694738	54.689499460191	25.275795740144	10020202
1861	2018-06-30	5694594	54.674761123159	25.272527069325	10020202
1862	2018-06-30	5694703	54.689499460191	25.275795740144	10020202
1863	2018-06-30	5743771	54.689499460191	25.275795740144	10020202
1864	2018-07-01	5711013	54.676957294183	25.254081016066	10020203
1865	2018-07-01	5703595	54.674189485053	25.280727082946	10020201
1866	2018-07-01	5699386	54.674189485053	25.280727082946	10020202
1867	2018-07-01	5805501	54.676957294183	25.254081016066	10020203
1868	2018-07-01	5879699	54.689579441376	25.255230265927	10020202
1869	2018-07-02	5695775	54.672199355999	25.281129589887	10020202
1870	2018-07-04	5706149	54.683233417507	25.281182412261	10020202
1871	2018-07-05	5699165	54.672753416932	25.278867810869	10020202
1872	2018-07-05	5706208	54.674600786817	25.289392168558	10020202
1873	2018-07-05	5705845	54.674600786817	25.289392168558	10020202
1874	2018-07-05	5742291	54.674600786817	25.289392168558	10020202
1875	2018-07-06	5717179	54.692201092773	25.27181627307	10020202
1876	2018-07-06	5704859	54.683988213273	25.278631659453	10020202
1877	2018-07-06	5699698	54.672236731041	25.286929533379	10020202
1878	2018-07-06	5700180	54.701771923847	25.295482780129	10020202
1879	2018-07-07	5700240	54.698776816068	25.294906374823	10020202
1880	2018-07-07	5700459	54.686971156191	25.279516461616	10020202
1881	2018-07-08	5700896	54.6699109871	25.28169320987	10020202
1882	2018-07-08	5701184	54.672236731041	25.286929533379	10020202
1883	2018-07-11	5703585	54.677093267384	25.304186920333	10020202
1884	2018-07-12	5705709	54.674679270441	25.284541383661	10020203
1885	2018-07-13	5706502	54.676690935164	25.249420898943	10020202
1886	2018-07-14	5707132	54.679104292512	25.290930556686	10020202
1887	2018-07-14	5706835	54.681626703327	25.2699193184	10020202
1888	2018-07-14	5706858	54.686126144024	25.252021698888	10020202
1889	2018-07-14	5706907	54.679270956512	25.288780314154	10020202
1890	2018-07-15	5707533	54.676957294183	25.254081016066	10020202
1891	2018-07-15	5707255	54.69890617256	25.308796358944	10020202
1892	2018-07-15	5707557	54.676957294183	25.254081016066	10020202
1893	2018-07-17	5710130	54.692596138926	25.284626421325	10020202
1894	2018-07-17	5710123	54.674761123159	25.272527069325	10020202
1895	2018-07-18	5711117	54.686971156191	25.279516461616	10020202
1896	2018-07-18	5711365	54.67747625624	25.280070713429	10020202
1897	2018-07-18	5710238	54.684627287194	25.279380692236	10020202
1898	2018-07-18	5719409	54.682393830302	25.30178242186	10020202
1899	2018-07-18	5711605	54.668052791541	25.287448367033	10020202
1900	2018-07-18	5711316	54.668052791541	25.287448367033	10020202
1901	2018-07-20	5718151	54.681163932543	25.289910345423	10020203
1902	2018-07-21	5713585	54.672199355999	25.281129589887	10020202
1903	2018-07-21	5713784	54.674543685838	25.24938597753	10020202
1904	2018-07-22	5714268	54.705049871639	25.299016574134	10020202
1905	2018-07-23	5714423	54.697359551099	25.280293294778	10020202
1906	2018-07-24	5716351	54.704578720688	25.296022235129	10020202
1907	2018-07-24	5718668	54.671631443801	25.302368393198	10020202
1908	2018-07-24	5724648	54.696644668281	25.298499783839	10020202
1909	2018-07-24	5790661	54.696644668281	25.298499783839	10020202
1910	2018-07-25	5717702	54.675096021884	25.27058381345	10020202
1911	2018-07-25	5717835	54.703737394298	25.285583667413	10020203
1912	2018-07-25	5790722	54.675096021884	25.27058381345	10020202
1913	2018-07-25	5717944	54.683819969494	25.289420732175	10020203
1914	2018-07-26	5719067	54.67856534283	25.300993109822	10020202
1915	2018-07-28	5724135	54.693646752515	25.277895996245	10020201
1916	2018-07-28	5726201	54.682996748533	25.281469625753	10020202
1917	2018-07-28	5720652	54.693646752515	25.277895996245	10020202
1918	2018-07-29	5720948	54.698776816068	25.294906374823	10020202
1919	2018-07-29	5721059	54.69847365646	25.301397402708	10020202
1920	2018-07-29	5721117	54.671373637525	25.279336095153	10020202
1921	2018-07-31	5738795	54.704578720688	25.296022235129	10020202
1922	2018-07-31	5741783	54.704578720688	25.296022235129	10020203
1923	2018-07-31	5755598	54.694680631497	25.282101560367	10020202
1924	2018-07-31	5738881	54.704578720688	25.296022235129	10020203
1925	2018-07-31	5778722	54.704578720688	25.296022235129	10020203
1926	2018-07-31	5778724	54.704578720688	25.296022235129	10020202
1927	2018-08-01	5723390	54.672753263744	25.283131657672	10020202
1928	2018-08-01	5724945	54.688303160008	25.297907713941	10020202
1929	2018-08-01	5723392	54.672753263744	25.283131657672	10020203
1930	2018-08-01	5727946	54.688303160008	25.297907713941	10020201
1931	2018-08-02	5725383	54.697700314853	25.300612438586	10020202
1932	2018-08-03	5725697	54.700380465157	25.276726788934	10020203
1933	2018-08-03	5726472	54.704578720688	25.296022235129	10020202
1934	2018-08-04	5727282	54.698926915728	25.286719279562	10020202
1935	2018-08-04	5821964	54.681849475287	25.278641976125	10020202
1936	2018-08-05	5727280	54.674072638064	25.254968949777	10020202
1937	2018-08-07	5789969	54.693966274792	25.249843075203	10020202
1938	2018-08-07	5729498	54.681437107661	25.265710677891	10020202
1939	2018-08-07	5729709	54.698971675746	25.267978688411	10020203
1940	2018-08-07	5729706	54.698971675746	25.267978688411	10020202
1941	2018-08-07	5729812	54.693966274792	25.249843075203	10020202
1942	2018-08-07	5736511	54.676212579442	25.286543577071	10020202
1943	2018-08-08	5730507	54.670496752458	25.278982944299	10020202
1944	2018-08-08	5737834	54.676957294183	25.254081016066	10020203
1945	2018-08-10	5733011	54.670727059272	25.27759480987	10020202
1946	2018-08-10	5762098	54.679424812864	25.292894669673	10020202
1947	2018-08-10	5800972	54.686363136241	25.27582144099	10020203
1948	2018-08-11	5733358	54.678057682118	25.286260769159	10020202
1949	2018-08-11	5733977	54.671354932478	25.281955747582	10020203
1950	2018-08-11	5883110	54.678057682118	25.286260769159	10020202
1951	2018-08-12	5734845	54.677934773041	25.282597255781	10020202
1952	2018-08-12	5734305	54.677934773041	25.282597255781	10020202
1953	2018-08-13	5734359	54.701525745019	25.286537770616	10020202
1954	2018-08-13	5734361	54.701525745019	25.286537770616	10020202
1955	2018-08-13	5735486	54.674633738031	25.269251401552	10020203
1956	2018-08-13	5736780	54.701771923847	25.295482780129	10020202
1957	2018-08-14	5736724	54.699501897038	25.253286933756	10020202
1958	2018-08-14	5736991	54.688187541932	25.262927173745	10020202
1959	2018-08-14	5777111	54.688187541932	25.262927173745	10020202
1960	2018-08-14	5880314	54.688187541932	25.262927173745	10020202
1961	2018-08-15	5737149	54.675661335837	25.255141996971	10020202
1962	2018-08-16	5755734	54.673240273519	25.254648683563	10020202
1963	2018-08-17	5739338	54.70499508681	25.292373442876	10020202
1964	2018-08-17	5739052	54.674678754226	25.297240510008	10020202
1965	2018-08-17	5739259	54.704578720688	25.296022235129	10020202
1966	2018-08-17	5751110	54.704578720688	25.296022235129	10020202
1967	2018-08-17	5751112	54.704578720688	25.296022235129	10020202
1968	2018-08-17	5741679	54.704578720688	25.296022235129	10020202
1969	2018-08-17	5778718	54.704578720688	25.296022235129	10020202
1970	2018-08-17	5778720	54.704578720688	25.296022235129	10020202
1971	2018-08-19	5741245	54.694266963589	25.294809286528	10020202
1972	2018-08-19	5740038	54.688360982563	25.289967982683	10020202
1973	2018-08-20	5741512	54.686952207266	25.265060255711	10020202
1974	2018-08-20	5740925	54.701771923847	25.295482780129	10020202
1975	2018-08-20	5742129	54.701771923847	25.295482780129	10020202
1976	2018-08-20	5741494	54.692067290252	25.306357971345	10020202
1977	2018-08-20	5814247	54.698975789653	25.258964670821	10020203
1978	2018-08-21	5742764	54.678889441929	25.264437361074	10020203
1979	2018-08-22	5772137	54.692419624237	25.266393771346	10020202
1980	2018-08-23	5744876	54.698926915728	25.286719279562	10020202
1981	2018-08-24	5745961	54.697359551099	25.280293294778	10020202
1982	2018-08-24	5745959	54.697359551099	25.280293294778	10020202
1983	2018-08-24	5746166	54.700299455731	25.302914305915	10020202
